gene,K94,L1,L12,L13,L14,L16,L20,L24,L25,L26,L27,L3,L30,L33,L4,L5,L6,L8,L9
S100A11,11.26218419476446,NA,3.9384813479027354,4.629394478979398,10.720210671477142,11.220145942889873,4.139486110092541,14.256856569264203,11.715322284420198,11.394235417864296,9.861914749058583,6.895288426651531,13.03804170657463,6.492933526765702,4.523748548067678,7.202541471204077,7.630680805337009,7.639371270906858,12.115441422885597
S100A6,8.792790571214566,7.7180398995896855,4.197733094307484,4.951399155969023,8.852956262896482,6.793741750294183,4.296323427686644,8.215161322665965,7.730819971749694,7.962163426270477,8.312985604604316,NA,8.996346708914688,7.767833123522292,3.534133755771414,5.137070202428367,6.98619504553932,7.174375692384393,9.014549584740829
SACS,5.33203305811003,NA,5.339282442956007,5.214484614291377,6.222059976686728,6.71704624352749,6.175354016982629,7.0361538756328965,6.519290134406399,6.021683566168166,5.380093306508593,5.823217969454218,5.618593447975401,6.514968904821872,6.25611334155399,4.984526440942924,6.4493547962316935,7.0208822437364145,7.006180403642871
SALL1,7.195471519649759,7.166984455847372,8.579508904837022,7.89652411575174,7.2978782445272135,6.866565013783875,8.36332849877664,6.234585475161849,6.99424608896892,6.718465598678447,6.357230609710731,7.72234426890885,6.983873997320492,6.27782440718825,8.853992293907519,8.203122510616753,6.621567218385648,5.662035752260051,6.510649873282484
SAMD12,5.478468701586726,NA,7.033767030515227,4.877382452313418,7.384889557739244,7.2937109759439505,6.816995131867772,6.828639277489662,7.92022544303442,6.9241349682489055,7.3719229547720335,6.098213319407636,6.775304635330075,7.235678155099096,6.206470364968856,5.571290381060786,5.299266959464012,5.2219945402438785,7.087710706516122
SAP30BP,11.812042965892674,7.259802170726884,7.0001465531685,6.437022889980133,11.162755052713075,9.456542261060394,5.981021013429194,10.111577340229973,9.267360197937231,10.017572047749523,9.294650703303285,5.575979160786519,10.993980121409228,10.026660399489087,6.110769131814509,6.851940730681305,7.094124271058911,7.734042391320321,10.426979881965762
SAP30L,7.599234890281268,7.166984455847372,6.122266464930162,6.121494325385575,7.970002293309642,7.002032722657708,6.638002565490771,7.853714156904688,8.118895035747544,8.411184254631193,8.555685363001166,7.032633080604283,7.84770702386051,8.224200754185164,7.223684069920219,6.968379651174482,6.106887722762869,5.709409978673824,7.126810718153662
SAR1A,4.797095548320291,8.579102402736419,7.28709578598138,7.055970879773062,5.255044762863919,NA,7.480022697622905,4.822945773060885,4.865106023576532,4.2378802015932955,4.474082085443374,7.981825839158288,5.424131680464745,5.481184822486858,8.145963810898229,7.963971767975865,8.094213661257383,8.670641048118869,4.972209559404609
SAR1B,8.097769750716887,7.7180398995896855,8.823293169705442,8.566390287388797,8.252569139614357,6.550220642181445,8.743119653780864,7.284155430289276,7.780553086577099,7.865658896350217,8.285619106479905,8.902963294622152,8.972078439725857,7.14674085155294,9.082152685635966,8.883031536022196,8.13269016137093,8.174747904626953,8.746084053588751
SARS,8.129153156357,NA,8.47324715130212,8.28795850915627,8.474395761909664,7.622855666543449,8.290590988734325,8.527892675490518,7.884281570799844,8.25122006503633,8.21121007446722,7.096694338742042,8.794748225997308,8.4850342977473,7.284757805147473,6.58640289249667,7.0678894490062,9.389648062007668,8.492809870725198
SAT2,6.991042788853248,NA,7.6757810743682295,7.121562386985639,6.530376328717308,7.819095550359753,6.9762114659119,6.922881076942906,8.126607605943127,7.2312797830384294,8.236441913516868,7.405729076043363,7.88126614641323,6.547403486018032,6.75049201664052,6.277224979896028,6.321949686764922,7.436126753172017,7.667381282930796
SATB1,10.315190797044808,NA,7.2683883091348935,6.487652734950862,9.95479676814037,9.018978927252425,7.1609855487984095,9.592924680750299,9.513694204905354,9.640201037288358,9.435153540250427,6.999503164694746,10.012185051719106,9.529083059996575,6.761992893606132,6.906035056689186,8.626254849852723,6.747789026225613,10.053628075992373
SBF1,6.453145827955273,7.166984455847372,7.403116614311108,7.695820829002324,6.289220042840588,NA,7.528273707647125,6.795805799302778,5.644001832240557,6.568865960004947,6.518728328933259,6.5280638834210745,7.678049459265198,7.167756846862803,7.399656639839401,7.1133838930556,7.299732149520056,7.1552569424622785,6.59672144364662
SBF2,7.8962283465925065,7.347007589893666,8.097476792216176,8.176639053965888,7.896524435922133,9.018978927252425,8.117407467267634,8.651179501731471,10.174505088659403,8.756973141733246,8.920638055556191,8.313732691849106,8.340127517302255,8.535761791719226,8.031836676384236,8.095497648076586,8.381962998473787,7.905295569661638,8.343132604973855
SBNO1,9.28296693844336,7.259802170726884,7.7851080416940786,7.462613633171658,9.817931914820429,10.318545604422413,8.17410918811031,9.929171418252993,9.964632554911669,9.923111465177245,9.83856499591638,7.354243383403924,9.194330642656285,10.245495176484459,7.932281607415513,8.315316692867244,8.000231496574104,7.496452683692096,8.872242794171859
SCOC,10.621380852784702,NA,5.5082533371465505,5.583776061703928,9.95738006494931,11.724978833970289,6.003952188661275,10.884603355092915,12.533444036269975,11.726091110259889,12.158605725494313,7.526936438310264,10.778732133432813,11.43927166729942,6.790350257858345,7.707923685948424,7.299732149520056,8.095610793020311,9.96470601805258
SCP2,11.815836536635869,8.871562043643403,10.897670003012854,10.66457047262613,8.338313264226846,9.580779925589665,11.120093953404206,8.94962081198423,11.098542852840547,9.784814953489454,10.041362099867259,10.006442279335035,9.670770458273383,8.774821961685527,10.276912916052295,10.20463770287119,10.217238738963571,10.328462489247427,9.478523263755529
SCPEP1,8.65172778185788,NA,4.116384510913102,4.536259546321924,8.520544210590481,7.9918103323509,4.054172703352892,7.636805726230877,7.153719870147134,7.4936295582013575,7.036518879353393,5.967257934543278,8.280291289888703,7.615547618424882,5.648137363252795,4.0576823586381465,6.691968359437434,5.863946618721881,8.537022657869164
SCYL1,8.62209637817922,NA,8.11328791773913,8.302172665660008,8.734456350142848,9.69516197584081,8.276534794951223,9.144766900935965,9.90085013580576,9.057706775010002,9.411611705080235,6.4320040087104164,9.22078755663962,8.715399872220386,7.666131714855402,6.840874141702576,7.094124271058911,6.893354268301861,9.014549584740829
SCYL2,9.638075235062454,7.580854843062388,7.109295780481771,7.259072097995395,9.09740038093962,8.055494570721747,7.5440053078534515,9.782390848653984,8.194225865180245,9.162978226055182,9.180424609265986,7.617065888949567,8.929174290700105,9.93514439446612,8.099125153281756,8.70223110347081,8.194621567441802,8.331527231182838,8.900721750982838
SDC2,8.27056112139651,NA,8.820085321897865,8.863376676467146,9.976608741106839,7.704581625212517,9.162906351344793,8.519118909286002,7.592869140753729,7.7312681630252325,7.011680347696325,8.491053299522983,8.90607001747656,8.627111017690671,8.587699252230488,8.10014602552504,9.373991827789498,9.14617123562176,9.222875834454237
SDHB,7.43673678229767,8.115820272327904,7.470137482273868,8.047594044132465,8.281720425493171,8.055494570721747,8.052898422461977,7.3364608025733755,7.476981769822855,7.29619361710999,7.08494870441797,7.59505588374674,7.74207515338791,7.51799405485542,7.1090334518662655,7.749941265126973,8.41355770925434,9.482057250470882,7.853714622903139
SDS,8.457009500395428,10.41578207728656,6.163348591774023,11.158227312825412,8.281720425493171,8.337533668117013,10.844068025609284,8.887673964716933,8.655208546537539,8.628424186629436,8.592443687078719,5.16239451505743,8.462367432443623,8.772537213376689,8.54589740501705,8.600917874373193,10.287131641973806,8.114431509212936,8.423841453051777
SEC13,7.134918842691009,7.782031751069363,6.819180322175571,6.799617276997674,7.544593442080311,NA,7.324758838066851,6.762207646028466,5.806465026807016,6.2572829638237675,5.682465871015209,6.27474068941328,7.788296101639604,6.909507673825667,6.074332208754393,6.895377238273349,5.823017706367443,7.700730587282388,6.59672144364662
SEC14L1,9.507691625363643,7.782031751069363,5.687927022725747,7.214676045121083,9.608732008899386,8.831607297551392,6.291739300105087,9.45383954270959,9.154949033561286,9.762016218620078,9.119730741652885,5.897034840752619,9.272288872329453,9.550577200397916,6.741805789599814,7.491473316947934,7.979270481777428,9.063128158744634,9.258521789956538
SEC14L2,8.982702417998086,NA,8.26254209571597,8.804681837246035,8.839015490160874,7.925184562946468,8.290590988734325,8.75197405102203,7.884281570799844,8.396456292428246,7.917862615347987,7.876278146088206,8.802276118210527,8.85150865148668,7.844402874647928,7.228248626125405,6.206447024277745,6.497544774474688,8.079765523006218
SEC22B,7.425946336471123,7.580854843062388,6.753436189215892,6.5123165792363,7.869348224233574,6.144441590947819,7.230687081459221,6.600509333660321,6.907371267408779,6.278857628365936,6.317246898227387,5.967257934543278,8.417323904089267,5.913213252342102,6.522687152557095,7.0475241344204616,6.838832611673537,7.947891249004433,9.144071009210558
SEC23A,7.90919985298301,NA,8.628008748654745,8.506268231083103,6.959429179411158,7.2937109759439505,8.358888278590443,10.196572645137225,6.8893504252512034,9.160074665197813,8.904986888951624,8.126944967388164,7.6449385642105465,9.676891694023,8.280994165971931,8.530342495253693,8.224618023332143,9.277221743420624,8.739792297781149
SEC23B,7.411432373888536,NA,6.52033006505029,6.758972861755376,7.392545515085013,6.257076378218594,7.43854293405944,7.3336041677219495,6.925169783736388,7.667269818487187,6.726349099495424,6.930869714495293,6.966111092528211,7.82407320044071,6.614365190338541,7.028141320801316,6.080886070172644,7.328351151597795,6.287269874345236
SEC23IP,6.327360691358143,7.166984455847372,7.332829940132397,6.65205092652389,5.873861420865618,7.06527702634016,6.952831467537385,6.051997213387887,6.471639135874556,6.167605506335976,6.233793190960261,6.8213798144632545,5.78992985031414,6.322239587228024,6.779074110059623,6.760935837427953,6.899595442510316,7.266344139150215,5.645992934794473
SEC24A,8.41942345740271,7.958557912207079,8.376113144864997,8.168903229082217,6.115067142794237,7.622855666543449,8.276534794951223,8.44693902906794,8.767993288331885,8.459219109918005,7.76771661118674,9.087694012862235,6.613568777208313,8.069016028657737,9.171645787801557,8.822435919538881,7.7755091299350365,8.79525859027501,6.142151843421734
SEC24C,5.767708627612221,7.7180398995896855,8.86746982537988,8.316248142383204,6.637349744545093,NA,8.56568571297832,6.030990108397232,7.310910110438337,5.540050920394426,6.994880522342958,8.467017542251755,6.35154070650894,5.376757615101846,8.840495008014505,8.123165875422453,7.479659416333513,7.1911600122831825,5.474719049545042
SEC24D,7.701200657521065,NA,8.660655271837067,8.774413948224408,7.338080487018507,6.636043454032832,8.776796322522125,8.452216222723317,7.740904694267472,8.02095813211085,8.715470639470075,8.126944967388164,8.160447347607564,8.098501474876459,8.004259359012737,7.68335252465973,6.929043353603808,8.873382174506782,7.7194699644164775
SEC31A,10.83186678235196,8.2576126175352,9.285426009183661,9.298647283833192,11.160514791508087,10.50687272851694,9.30355196572991,11.926377538795895,11.076811508004104,11.70433186792579,11.420972637512639,8.53795584614147,9.964895246385494,13.017871453071619,8.15580583891233,8.145824178619845,8.630742432826905,9.769070325045528,9.432451341337122
SEC61A1,6.7812884240530895,9.011607125937067,9.764031820722431,10.159199614804796,6.444596556898096,6.144441590947819,10.0743899247186,6.899891463179918,6.925169783736388,6.839553987948348,6.233793190960261,10.118693370808126,6.064892841617764,7.078095592288983,11.065380186357933,10.521188994414905,9.248214243024274,9.199509795383031,5.892789765801075
SEC61B,6.717826343716721,NA,5.945133463745121,6.738213033372203,6.650180481697587,6.71704624352749,7.230687081459221,4.932729365058785,6.206462124324533,5.770735104310761,6.160360089160774,5.48316044417396,7.362165998465963,5.599335437273917,5.6419261056821615,5.7236534926200076,5.999945255330543,8.064066531183306,5.846692817616889
SELENBP1,8.832825618351047,NA,9.11789466446452,9.506281263413802,7.205280401133988,8.506561423770608,8.766775605658742,8.148456017408003,8.006352211291167,6.515341516548533,7.147092176467263,6.381463975886048,9.198140036680266,6.660455886008682,6.947183142730038,7.131661651678671,7.027620425948731,7.318836506693339,7.98718716096751
SELENOF,6.995915029511336,7.347007589893666,6.298568483588271,6.4625599011257275,6.2727208480452905,NA,6.917035323679189,6.43978362807996,6.397075019259843,6.047052018170335,6.824694777645982,7.617065888949567,7.110551094298765,6.191525852831722,7.016039824458501,7.1133838930556,7.87721211496242,8.177909059883804,7.087710706516122
SELENOK,6.0745038071572335,NA,5.443020085886404,6.089069753908214,7.273207935982201,8.055494570721747,5.64408005586923,8.771103521096633,10.019513911971389,8.577103355694378,8.936121250134631,6.098213319407636,7.46059605676558,8.885735559050621,5.2180878955101395,5.7475533443965485,6.547553580178468,7.758179039897806,7.164878940938445
SEMA4G,6.90040577297564,7.507038605252669,8.699578679804594,9.121613431089854,6.530376328717308,7.184010517802301,7.315622937937489,7.769554166008353,7.364074590326181,7.625779475087386,7.249790711937598,8.53795584614147,6.43138475313676,8.107593446803373,8.836421075099507,9.311582719828701,8.188546701226818,5.434262591606627,6.874535672075405
SEMA6A,8.401175233836293,NA,4.547247182289853,6.021948928488213,8.28994230769709,7.345583867872714,5.079633305581114,7.662075171433086,7.027582305272366,7.777470107871691,7.681104395894037,5.745419552404146,7.909422576478429,7.774698839328783,5.7897080944735375,5.9257098691472425,6.639492189063402,5.8321967245292665,7.818323658175357
SEPHS1,9.143928352869308,8.06528053643106,6.582231619453568,6.302082585808856,9.38330765998339,7.704581625212517,7.1609855487984095,9.059163398779985,8.467550488025653,9.241992383714246,9.235095729043808,7.526936438310264,8.998532805864949,9.113118639068487,7.326021379726479,7.4772500382697284,6.674687521469766,6.298934097730095,9.467142480979147
SEPSECS,8.628385344833573,NA,7.4783003405177215,7.789605852251158,9.701025577864394,7.395656194579532,7.567285669064349,7.938884092598835,7.625894762172079,8.391513369453763,8.414383082347646,7.21686698488937,8.789707719983076,7.756317152892278,7.412484404546243,7.560559416870374,6.691968359437434,7.226191246985747,8.572859016969277
SERPINA1,8.529365645273257,13.128938714154776,14.16492560158826,14.959012793229475,6.584854296986853,NA,15.639253225010863,5.169005906139178,5.133563393375345,5.995861037072229,6.034491035021789,13.142913417617626,6.531402670812605,5.68928812715952,12.813609143424243,12.920803516965014,14.712125306384474,15.771471349261427,6.779586701896646
SERPINA11,11.226873715891207,NA,7.765230366580136,9.727798254766588,9.864093532422897,9.801137802896038,8.419841183349499,12.452298659392438,10.463484642105266,11.670044850873845,11.171453957963616,6.381463975886048,10.129538524817603,12.67984771374538,6.280308607018631,6.47628893030234,8.787671939965557,8.768947067272558,9.124885928908812
SERPINA5,9.40886275490857,NA,7.305563784337329,7.105441956903023,7.767043504505798,9.30757004406003,8.08551347412734,10.235351546321274,9.489972842298934,10.074194375599054,9.658267846374498,7.912325540750926,8.974301592541975,10.063570970964,6.060427561158805,5.861451509837101,8.50927350722115,6.704604026616122,7.4686609811995215
SERPINA6,11.964139201806832,NA,5.991496975419031,6.5838748639415154,11.55225274296289,11.346453830768523,6.9762114659119,13.41581260105666,10.991745144735875,12.227295815580982,11.474215326135019,5.823217969454218,11.437168257400485,12.500183364013738,4.736901346716268,4.396857556555398,7.657318186551096,7.80935620279765,10.999619656561341
SERPINA7,10.699992964718744,7.166984455847372,7.661513759441009,7.877664565150974,10.01058742564429,6.866565013783875,8.19418769512813,7.1081265306148875,6.58793958586079,6.780279820575233,7.2066690209883415,5.823217969454218,10.533200430000234,6.962585115985357,7.260637667994525,7.632917957266754,9.34697358121504,10.3277511183566,8.166759635090235
SERPINC1,9.794465692541172,10.150827509638782,11.204879110407004,12.014019179828596,9.756960294789822,8.657846318594968,12.655945674472465,9.597099436279906,9.450573864703598,9.455976615746534,9.427348868005604,9.006644501632914,10.03366305536438,9.490680096693039,9.407314753627022,9.41033449521082,12.368996623516386,10.71883426003277,10.267735515661196
SERPIND1,7.832288154834474,7.782031751069363,9.120504746835346,9.799691716589214,8.120499544967041,7.580188350830154,10.139260981328077,7.359112509778443,7.153719870147134,7.650816588350315,7.537683161456146,8.742022718079324,7.84770702386051,7.694905764148972,8.20403335392409,8.343033845381926,10.372671289874733,10.395170953553437,7.74482561941066
SERPINF1,8.882343003571231,9.038055713430415,10.116274787900126,10.53966406575727,8.920708343045865,9.612885107039839,10.380684189709756,9.712094044660615,10.283735970695817,10.039856663588532,10.054595562936955,8.313732691849106,8.621183585190034,9.723174567343593,8.516492573896448,8.0672884025764109,10.559614258195326,10.355935857864234,8.950608678348646
SF1,7.837726082711336,7.958557912207079,9.179269146803547,8.848925315308874,8.015335576182684,9.141424705909392,8.743119653780864,8.837135989566415,9.841165243104514,8.835507334850549,9.294650703303285,8.379591441664418,7.94612955093694,8.68413744659326,8.195576557659132,7.732083363570736,8.087699949830634,8.309597689274964,7.97652414935518
SFMBT1,5.919021773188961,NA,6.47209610136043,6.384551418774253,4.734815512513018,6.257076378218594,6.623268348890912,7.629836544287853,6.471639135874556,6.670302326537529,7.284766318350178,6.61812507929575,4.968998438820217,7.852473964216463,6.532793134844168,5.9257098691472425,5.656955132783731,5.816055849883734,5.2803378372083305
SFPQ,7.261698775260525,8.115820272327904,9.885628950105078,9.350862023211478,7.565063227666622,8.024003821096683,9.608553767940732,9.128377428292074,9.199507924892727,9.01656289475755,9.564602920589932,8.126944967388164,7.895413049903011,9.243389927561038,8.297882260278202,8.30327293940143,8.979318881238546,8.865561423791865,7.483799635583269
SFXN1,6.542439244147436,NA,8.440198004638978,8.357668911295976,5.352470613019756,7.855332313235662,8.449378362145383,6.5619752228948,7.524459498657331,7.042378263379936,6.2621508720889505,8.286523675559943,5.663372631808597,6.966588244244493,8.02945946530498,7.92258138690527,6.40812403116651,7.939223764156628,5.348083596423196
SFXN5,7.701200657521065,7.259802170726884,8.587077368363941,8.295083092963909,7.43764719970047,7.002032722657708,8.04739016877147,6.978801689372267,6.147032286273985,6.586275071781985,7.8019223050115105,7.857910967050588,8.198978925426294,7.048185748393747,8.191329497054811,8.194454149952703,7.041168707508268,6.022400536604385,7.806331075526048
SGPL1,8.378968250737495,8.42729413003652,8.552702164916203,8.121596416588043,7.459680090002729,7.53622060319867,8.331956090398899,8.169434394353209,7.5590697623515855,8.267499121919139,9.009048559143347,8.920769238826933,8.4560181069202809,7.940586652363246,9.095850499284031,9.368561963607148,7.899697735758002,6.370678323179005,8.326434524291765
SGPP1,8.725450069964245,NA,6.316891126835758,5.799532198500474,7.558272185535413,8.116486070046522,6.904903145445731,7.3336041677219495,8.141910144683502,8.107904581072146,7.995923024369885,7.660103446409197,7.950652944236614,7.174694692889643,7.918216045124458,7.526429866739116,6.603416731451938,6.036400725353369,8.367822848575122
SGTA,8.441020948376513,7.507038605252669,7.486417272533716,6.819517999859597,7.7904130532172555,7.819095550359753,6.86788218468646,6.779104526633445,7.227299116735056,7.0919726005773445,7.895407983719787,8.08017528721795,7.927892804043752,6.801597871781469,7.3755267495437895,7.60047687682045,6.603416731451938,6.152361141820466,7.513608556360561
SH3BGRL,8.28655556893453,7.507038605252669,4.417417530971136,5.48754711802159,6.399715007906673,7.2937109759439505,5.122174365555919,6.876529565223256,5.727519113114022,6.401939657280357,7.416759969331219,8.126944967388164,8.229079970325676,6.5094915326994265,5.55203803573268,8.448865787856336,8.954473969589484,7.909105012359467,7.047521413607255
SH3BP2,9.56782635648201,NA,8.448531538831391,7.89652411575174,8.660287910049599,8.59494195844285,7.496286334712112,8.777424057124064,9.387777760690595,9.026162314465465,9.0943254717321,6.4320040087104164,9.716640924342924,8.567737366236612,8.354056573926355,6.638460592650562,7.310960606790678,6.620360985098204,9.204717046134798
SH3BP5L,8.464059041190216,NA,6.684552429277916,6.437022889980133,8.111249727385568,7.239903178929447,6.346590485494007,7.403376096939562,7.536088753254388,7.208976137481491,9.123599839444575,6.743479483647983,8.287461024098954,7.439520492822814,6.9942636623529015,6.417910994513383,6.027433193486106,5.925424099862882,8.221971667643116
SH3D19,5.856106025087987,8.42729413003652,8.771091494251115,9.172792748010538,6.544189889966207,NA,8.816197340837808,6.380122256789884,7.241575134946546,6.89648863803207,7.036518879353393,9.299862329311706,6.405257995497555,6.365328130656822,8.418155053341698,8.474153706386934,8.397846841806226,8.629670899710996,6.677945791251409
SH3RF1,7.683189449170021,NA,7.2589428095579525,6.302082585808856,8.81357751680383,7.06527702634016,6.608382097962595,7.9123260142907466,6.447210136228451,7.116144759158351,7.318914033812407,5.745419552404146,8.175983687791069,7.677915327532647,6.485014173663499,6.51857263163541,5.6917320778639695,6.494167260317633,8.439455218752768
SHANK3,9.765513449582945,NA,7.486417272533716,7.978467925427099,8.4267222132947,9.198958856632194,6.709497572176433,10.987914999770355,9.453643050586214,10.434064100093645,10.134423366694174,6.329088963873916,8.983160103198523,10.704751691388134,7.776565376641772,6.906035056689186,5.725690400485375,8.082176188376978,9.060711617656692
SHC2,8.144592507262695,NA,8.054446518623974,7.674125065308322,8.841814442321605,6.458967686763012,6.917035323679189,8.562463702854297,7.547625016017703,8.184202304942664,8.229277733392395,8.61653600202533,9.070955233006467,8.267028887867022,7.9104857251389,8.216028170731535,7.365828281977931,6.310502027047336,8.977595941065784
SHFM1,7.378232037566756,NA,6.819180322175571,6.839147940533893,7.152149921390437,6.550220642181445,6.346590485494007,7.625171649213248,7.658181261871876,7.004030632545016,6.986406674380534,5.745419552404146,7.2344363208328435,7.6129959462123455,5.259246726509227,6.3096955089607025,6.080886070172644,8.122110413264908,7.341468456645201
SHH,6.5155482655911126,NA,5.968501458067978,5.273388513627028,6.830089411834438,6.257076378218594,6.092197067748801,7.40609799322875,6.716153240279558,6.734169220500542,6.518728328933259,6.218264623664984,6.590566346181612,6.982490596294069,6.908897644878058,7.211161520021152,4.942949439855306,5.17214040012634,6.450276797632599
SHMT1,4.500651319912388,8.61468354341613,10.137047556474938,10.75259985048489,3.7319835179149177,NA,10.045669522379393,6.749403835017917,4.5350050693059725,4.751454116632127,6.6425411648034665,8.680643296467716,3.7556691888875235,4.556337015717991,10.475097290291844,9.771087816221423,9.392607977944001,7.86533084797926,7.910836065681613
SIDT2,7.765382184997508,NA,8.097476792216176,8.176639053965888,6.760794186551591,8.231239307637088,8.080128578752513,9.046135018400735,8.411831029558199,8.930578345448827,8.750922391554445,7.300852097545379,7.110551094298765,8.587368093533064,8.607756267906447,8.07202841428863,7.408267840919374,6.414218563632923,7.2907234423514264
SIGMAR1,6.146381545270637,NA,8.367349313085155,8.506268231083103,6.712676349620024,6.866565013783875,8.148611596024137,7.1956811638917575,6.77622577055916,7.348142897433865,7.345661943840716,6.480833300332341,6.815538239890936,7.808545702295634,8.097991200922399,6.988576521033314,5.914192012167069,7.369485806496995,6.510649873282484
SIKE1,7.433148926856676,7.4292408918891315,6.567003445930164,5.915022505244805,7.0396322481655975,7.890681159119927,6.5156870769918935,6.222282708401474,6.345134736555215,6.868302154051404,6.852937092658964,7.405729076043363,6.8738600027574055,6.395336329867719,6.439184891924084,7.076118662076814,6.547553580178468,7.40588968447315,5.348083596423196
SIRT1,7.742372451313775,NA,6.582231619453568,6.536565855863673,7.74328916164499,6.71704624352749,6.0265245756028865,7.5896956863420275,5.193539233373718,7.163306983301554,6.5987378546283875,5.823217969454218,7.558675815680074,7.692490775271088,6.733066947282149,5.062813540327744,5.46926088740968,6.298934097730095,7.613341259877826
SKIL,8.144592507262695,7.347007589893666,7.964333044269372,7.371187090288339,8.222816650140553,6.636043454032832,7.287862902539159,6.766450455182808,6.977284597839811,7.1516601772857715,8.109530831393245,8.514695166820017,8.468688936873262,6.934247818982703,8.168824962683205,8.400693119821296,8.64855446509255,7.68896119214237,7.390489060088585
SLC15A4,5.436077215673214,NA,6.316891126835758,6.758972861755376,2.820123516626987,6.458967686763012,6.723381032721418,5.280005666111572,6.085048744880718,5.307924156599357,6.663953972985611,5.575979160786519,5.072236732247413,5.412413180320202,5.427573573999387,5.5442553954387375,6.23029918898896,6.537469961466874,5.2803378372083305
SLC19A3,8.526001170614025,7.347007589893666,5.921380726881713,5.673985847062765,7.1700783680688165,8.831607297551392,6.113439964852978,10.296041938586756,10.406021308745595,10.466155128242969,10.576823219750926,5.48316044417396,6.457046767221973,10.907847799630291,6.027452539271563,7.6520381290555175,7.107064923068483,5.46218922445358,8.454901809979349
SLC1A4,10.211667888891265,NA,5.53979620074835,5.673985847062765,8.685436775511556,9.170478567379119,6.709497572176433,8.457474183410662,9.322123453680968,8.997170285686105,8.927294067747289,7.572704881062778,8.98536625789704,8.010113972461737,7.209053661710284,5.861451509837101,6.299577102820516,6.219349262005073,8.059699849402174
SLC22A1,5.8453480502871304,10.198505068145712,10.3555235904648,11.166991627715683,5.979304885340346,NA,9.247006833120958,6.455635649986485,6.447210136228451,6.4214698488116415,6.716135513386336,9.746779621117687,6.543431098916544,7.0291722296043115,10.039738223484877,9.009491438137202,9.910886602255578,6.898473415762231,5.9807872192671585
SLC25A1,6.1810206381572765,7.166984455847372,7.843148802577909,8.03062054162031,5.760099337380181,6.636043454032832,7.768167496878943,5.708238668249384,6.8893504252512034,5.995861037072229,7.332349977017392,7.660103446409197,6.966111092528211,5.277129232199131,7.339517738694527,7.560559416870374,6.639492189063402,6.086602805185764,8.059699849402174
SLC25A13,6.88997429399255,7.347007589893666,8.829687546242399,8.863376676467146,5.501514760545843,NA,8.336479847972898,6.357800579255825,4.5350050693059725,5.3895206513449185,6.805554662340699,7.380215889823182,7.473226918669651,6.303371692358882,7.539873265140132,7.519505988428508,6.807463750761547,7.091869736203028,6.32137802079046
SLC25A18,8.565866093154261,NA,8.605826621034053,8.607032966355186,8.68854978173883,8.175003334930315,7.055180706513083,8.11557390073339,8.366955146406243,10.798536928565715,8.295942472531985,6.034220991868958,9.434475501487354,8.019778466201414,7.495780348510598,5.9257098691472425,4.942949439855306,6.211143884862713,8.37595991463891
SLC25A23,6.335071313498473,NA,6.536056229594584,6.896484340655457,5.076447932084042,7.002032722657708,5.64408005586923,6.113243300344317,5.359816917989642,6.235380758351349,6.530433531763874,7.300852097545379,5.595671630011504,6.0017044231015735,7.90789971966595,7.858180371944291,5.999945255330543,5.581572005138069,4.883670915895495
SLC27A4,7.8268296522847844,7.166984455847372,7.437016197832728,7.105441956903023,6.488123885703198,7.345583867872714,7.076971552988878,8.521631149025852,7.780553086577099,8.21250565541738,8.451796790424089,6.661131517394383,5.548705625996037,9.585487190544642,6.949699743936437,7.761724898866161,6.321949686764922,5.562348362794827,5.412790337286223
SLC29A1,7.832288154834474,NA,5.991496975419031,5.273388513627028,6.544189889966207,6.866565013783875,4.684823899706709,7.290061669543485,7.547625016017703,7.583060492945284,6.795888530843063,6.8213798144632545,6.578926120433538,7.618094785501578,5.928859804232333,5.9872277572321355,5.299266959464012,6.970729487749692,5.9807872192671585
SLC2A10,7.429552126485477,7.902082217240908,8.26254209571597,8.18433361998648,7.345988229320044,7.9918103323509,7.814302776377266,8.318465321673516,8.087625711406,7.465682317052247,7.908922657857046,9.244380159247902,7.990737666412281,8.22085301351421,9.498226146821716,9.470809463315023,7.612645332095722,5.384051179771378,6.8513778164277195
SLC2A2,6.588325078687776,NA,9.945734947572669,9.427425110552255,6.675504614329357,7.664297271233989,8.882661316747834,6.86074211458134,8.063720760887081,6.749703748557453,7.7775727013544955,9.087694012862235,6.744375554429807,6.5258616544942445,8.597361425400143,9.16842967788556,9.044674762761007,8.274589656306278,6.568597644125061
SLC2A3,5.023930309981678,7.259802170726884,5.019498785144302,6.606960045289783,5.076447932084042,NA,5.242752088018802,5.802156591752231,5.460894144106236,5.503865060400527,5.063029130140071,5.745419552404146,4.968998438820217,6.177778735424292,5.591249203958077,6.3096955089607025,8.734458056990642,9.275747171546962,4.334762356111602
SLC2A4RG,8.607845159830715,NA,7.6104368434045195,7.153272726277509,7.4450289471213065,9.333491660373733,6.4166248387971,8.061352087541481,10.6422541371778,8.9609256477183,8.32982974780599,8.752003456070364,8.258565787867353,7.074390597556038,8.222881822390034,8.47773035225901,7.518922520863024,5.799732345920736,7.865321276377246
SLC30A9,7.099140909478548,7.166984455847372,7.359590324367245,6.839147940533893,6.637349744545093,7.580188350830154,7.342858889012989,7.242120544124594,9.081456096021169,7.739071970230279,7.966066018908892,7.839306933880069,7.134604433861755,6.689810581041199,7.592354323324008,7.533320674163734,7.355020413519819,8.236691290838094,7.047521413607255
