gene,GSM4023557,GSM4023558,GSM4023559,GSM4023560,GSM4023561,GSM4023562,GSM4023569,GSM4023570,GSM4023571,GSM4023572,GSM4023573,GSM4023574
TXNRD3,4.23149045454991,4.02573284928118,4.09428305881521,3.83015798270383,4.17257863713797,4.31774249330076,3.86798770303126,3.98671263960231,4.1034948879047,3.96507498862663,4.44454760238709,4.2502929103542
TYK2,5.65836837909873,5.53059765374225,5.46722466906665,5.38688319229309,5.83864350357614,5.90466603960624,5.56064178231441,5.63826698981506,5.64788807259681,5.63357317140732,5.87966270622549,5.91924282594219
TYMP,8.97914345968887,8.8871143078705,8.72876288273931,8.54758263505394,9.48994147601668,8.32887328716228,8.80849647316092,8.98859766154514,8.8666736565187,8.60739628105949,8.83188097728734,8.37205456512904
TYMS,4.73255819925829,4.34657154246687,4.33727568083691,4.68115424600435,4.79990280640849,6.42762924712856,4.84583136819547,4.69914217436001,4.82071051257118,5.61179915505625,5.08830744967432,5.77128440194064
TYMSOS,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
TYR,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
TYRO3,2.24717018281593,2.28309433642324,1.98049505017513,1.96200587310384,2.0513778765967,2.39075792166174,2.35546530264622,2.19699332152987,2.23883020104071,2.07582664090493,2.22395683922567,2.36702078665229
TYROBP,5.03746247506851,5.01539613610696,4.6931534007843,5.3203888730155,2.55367640765464,1.85207446200363,5.0218674282801,4.9159408249999,4.71154854672848,4.84352577401043,2.02261048183693,1.65738986899551
TYRP1,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
TYSND1,3.1845604546379,3.10739425382594,3.32107282213209,3.08635053434249,3.33067669359293,4.1873065762462,3.06747564610618,3.30257383419148,3.45185895713995,3.2292081447648,3.41574071748387,4.26843789015378
TYW1,4.2749391791591,4.32816413297133,4.21733001488361,4.08000047710975,4.28448233926505,4.67391363494734,4.22328172497413,4.39155524827104,4.47730547684854,4.21456245492513,4.49982922871505,4.7620745265889
TYW1B,3.0927632146088,3.35318921980048,3.30315678256357,2.9706830405586,3.07167520142582,3.31677723164303,3.25301321218238,3.52237055913057,3.42480833015023,3.20657409301263,3.25689509975101,3.52512390545912
TYW3,4.35642415719842,4.63732391761409,4.43185620787834,4.15628344159179,4.43887684855073,4.59536411113472,4.69306413237152,4.91233833098778,4.74414895328106,4.59627582969262,4.7607349468234,4.64088750701141
TYW5,3.32567955566363,3.20450926613686,2.97032505564683,2.85225887160658,3.2101833152629,4.19453170303458,3.18868643815701,2.99685441180851,3.08991937112404,3.20772501063502,3.22150903827294,4.00446500148796
U2AF1,5.88076420002227,6.29926640620859,5.98887029614491,5.37868977406655,5.4042499394071,5.64610485711102,6.10873991632569,6.01011190666874,5.90577089058489,5.48288142989021,5.83573215487466,5.44785885230323
U2AF1L4,3.14978276345032,3.1187750998238,3.17627605309368,2.7236140627721,3.33892753319977,3.89096701725881,3.14346198656626,2.92144111976132,3.08184163794515,2.98533348002669,3.36334609387276,4.24839345775006
U2AF1L5,5.7497915594496,5.23425843577787,5.3604435260936,5.35788793836135,5.56084541756439,5.29517804139291,5.5866694503417,5.86378040697364,6.24920320372598,5.86673554233858,5.4570494105593,5.48944438756108
U2AF2,6.59244144551207,6.70919103576291,6.60168481568058,6.33027804856705,6.51894022535295,6.49701845816956,6.70277285253716,6.93694128327625,6.94955860293245,6.58261102861453,6.63916328014894,6.5647539381452
U2SURP,4.0740696643752,4.00798779449767,4.08818385865592,3.8107681016678,3.99047537716646,4.58288571326573,4.26029399107711,4.12078394611149,4.26175673619581,3.97358457328298,4.16709322080869,4.75926355738873
UACA,4.36665411428501,4.43026236105211,4.33456111149049,4.21856326989957,4.34676007152192,4.5633330338558,4.51123571810416,4.60092619110295,4.50141964598131,4.5896741081802,4.50034373382733,4.71697164135207
UAP1,6.7322283938312,6.22104424829813,6.18683548406817,6.23598382006392,6.4093437530534,5.96103297756275,6.83818778936043,6.31946494709197,6.12593832534752,6.16859116164603,6.2423966759035,6.10030016049078
UAP1L1,2.03288352039847,2.15990777294352,1.96145933932263,2.28504192452024,2.24412166909349,3.09022274391902,2.20005219588353,1.90571761963123,2.18851416269894,2.16213503610811,2.24786061661413,3.7314522446355
UBA1,7.12883049338461,7.17848910533123,7.19175476522544,7.16689397136246,7.42463053027535,6.89740344755779,7.12609121332892,7.33565598899667,7.37276994017122,7.48658534581052,7.64129234798819,7.08812189862662
UBA2,5.10360471229989,5.12585646982794,4.9494689690499,4.77165826639705,4.77856255201999,5.85390999544105,5.17261408583775,5.29437332014162,5.22555982337611,5.14501790418263,5.19161634375618,5.95616134036619
UBA3,5.24822788421537,5.43664485092872,5.3925907940382,5.23808523209802,5.48538380120835,5.86542996861797,5.26806891332129,5.4713197408815,5.50671620150691,5.59804069933999,5.83496210568858,5.7424754737542
UBA5,5.39806872667734,5.29602562538072,5.24721814739292,5.17459888207996,5.18493907549588,5.46462676978629,5.44160584817117,5.34483368574164,5.37992781530464,5.24462555405155,5.29901246494536,5.46271220193378
UBA52,7.43098202215303,7.47588975539694,7.33183648731638,7.30917621950232,7.52923807974097,7.28425795058641,7.42460594770965,7.47207324586442,7.57116910677091,7.58535182988916,7.6377393360355,7.54072085617798
UBA6,3.73332479541379,4.0247466686468,3.91065876479628,3.90056663182384,4.03655097156913,4.27801608101669,3.89927627527433,4.10537002719566,4.0599868525728,4.12799254434651,4.05773460331599,4.1406546547736
UBA7,5.01196391598907,4.99471250393789,4.94629955915025,5.12309428122098,6.37204781691323,5.24118323124833,4.91986335593003,4.94166086099999,5.03856565296766,5.25255005285586,5.52343154673669,5.16233436004535
UBAC1,4.7562324157062,5.16522424632441,5.04186865685168,5.25243003532415,5.28977234471074,5.30429647408547,5.02705165654493,5.11203536849011,5.19502541210211,5.05339518532564,5.25358311520531,5.27202378382913
UBAC2,5.10304007919234,5.20647269489162,5.15424209123701,5.06440500783727,5.41657437083234,5.8990529550257,5.17560529072705,5.28459619969978,5.3241218021289,5.36086403386288,5.44872064384807,5.98535221926424
UBALD1,4.32267630718959,4.29012698822899,4.37128699646696,4.30445320716086,4.3307185454571,5.09979168873238,4.57471216069078,4.40821632367554,4.62720967517274,4.52198213022048,4.44933735900216,5.23811154843797
UBALD2,4.64576339915905,4.8963040565226,4.93128138028893,5.17315415729143,6.02439390585419,6.41158498414713,4.17932726309505,4.49335463498623,4.49930432549198,5.01475785751897,5.98982648869452,6.35973729280192
UBAP1,6.24849916462258,6.54695254674795,6.37387256605484,6.4502607057713,6.94921912661762,7.47266276568766,6.3364372186435,6.57800157554443,6.44851880845263,6.70021567530593,7.11129082086535,7.55385206709615
UBAP1L,1.8735539911514,2.05333223241697,1.84982748489017,1.898631108271,2.04836534436513,2.03201122111981,2.17565073125784,2.10006169085219,1.77066724639481,1.81470048899898,2.03537022768413,2.11624697030712
UBAP2,4.618520699212,4.62608005589972,4.47162958187158,4.19876571512204,4.62496485084118,4.78461661329966,4.73783305042391,4.86289931356289,4.72016649265831,4.68618840582707,5.08647913187336,4.87252838933439
UBAP2L,5.33434912749637,5.59449069302289,5.59303825067196,5.52827231637604,5.42515171160082,5.74243927453866,5.52886375176005,5.72346407232072,5.78496274391128,5.68055212438552,6.00408680177557,5.76038962754762
UBASH3A,1.58496250072116,1.61827788560572,1.58496250072116,1.59786173011746,1.58496250072116,1.58496250072116,1.63343210024593,1.60369307025319,1.58496250072116,1.59921783860916,1.58496250072116,1.58496250072116
UBASH3B,3.16601064108894,2.92728439269855,2.90409376573714,3.27326648252269,2.92314686150697,3.13449331649475,3.63529051958523,3.75936339846553,3.64083705540611,3.71828157715742,3.42348490198134,3.03476801491452
UBB,9.85267056859533,9.82603531311441,9.77381728237755,9.7709115324976,10.1290547834993,10.4986929784888,9.82931328260995,9.86283767199081,9.88308764186713,9.99884129364488,10.2938864361226,10.4427787690594
UBC,9.69008651421542,9.92443579744073,9.70134244383711,9.66047975740889,9.96593251717927,11.0948020624462,9.86503294207001,10.0185013477191,9.79296959685795,9.79963693461721,10.0748571724795,11.3171679871288
UBD,8.60731241832171,9.27856090507672,9.73144705661886,9.83026899953112,9.18533863391505,8.57323856982736,8.21515410012467,8.66603587677377,9.04825895137445,10.029255035394,9.56310893336978,7.10448626704433
UBE2A,5.28604239283441,5.27908861241684,5.31737419919238,5.24016142031118,5.37774435922644,5.7170393033044,5.32279854691238,5.30897770172855,5.40071181483945,5.51235092821342,5.62991009087772,5.73755370553876
UBE2B,5.52675580521409,5.7086706632684,5.75625871153644,5.61136422069728,5.73693529235237,6.18549820587959,5.54425587123292,5.64314459907761,5.621992059722,5.75519444587118,5.82299878918754,5.90770220322554
UBE2C,2.21305916606973,2.53945506959282,2.5571845303464,2.69186957188689,2.46452579116732,1.6226850890137,2.37706386451754,2.64449236770206,2.54975255468562,3.72311122970071,2.30413062020416,1.80025419289162
UBE2D1,4.40968131678708,4.13428113963821,3.94721651841657,3.73592884360848,3.69359567186827,4.39156109784287,4.35233979211659,4.1797244435525,4.04730983728809,4.16998731712441,4.12373608528303,4.377514127119
UBE2D2,5.95295605104717,5.94916203113133,5.91023831274448,5.63991077999439,5.91247296794132,6.53943434894926,6.01289854509293,6.11901898449876,6.12830526148503,5.85944527270041,6.19085593304235,6.57546585240336
UBE2D3,7.12743387637975,7.12916538724132,7.07133278650599,6.90853410208844,6.96067114899565,7.33605355548219,7.11693317567481,7.16463722870405,7.09183060963923,7.09030287857909,7.15700792802129,7.31964361472273
UBE2D4,4.29281510560773,4.11008135949585,4.17643046374711,3.95381995615468,3.97190751387828,4.3062229720228,4.27415123465867,4.28618189654393,4.334275534077,4.14144970469644,4.20023450301858,4.12531186935038
UBE2E1,5.79177907360666,5.71534375809357,5.7685528661438,5.76029741066577,6.0928388468267,6.59568031260314,5.83309161413634,6.00298194759517,5.90002755439833,6.07672901500842,6.53783287646143,6.74601553084691
UBE2E2,4.15601903799376,3.74110131558815,3.72003959326208,3.76902313723592,4.26842200366087,4.73877344249705,4.28361834569302,4.14121445398729,4.19337179407404,4.05072716308487,4.53712065425391,4.81571179529243
UBE2E3,5.48047061512281,5.46953898805269,5.40684105596038,5.19559159454062,5.75618764651302,5.34665619747804,5.55823737310885,5.77761656693223,5.94237537328438,5.72410195893076,6.11280378058335,5.49960294526213
UBE2F,4.8430608371298,4.90839600170955,4.72624378875398,4.62360852784667,4.96678614919489,5.54098920081585,4.92495752303281,5.00515965326482,4.95627155294336,4.81267911996674,5.03690928917583,5.38833048947134
UBE2F-SCLY,1.85501573095915,2.08602792105895,1.6380270572268,1.90869260547087,1.6299724953481,1.94999001316201,1.92971217856059,1.66399812810142,1.639199042574,1.96295863678289,1.81946869189862,1.70447967947571
UBE2G1,4.87064891648086,5.01270991816066,4.9422294875043304,4.66868577716838,5.04743258942017,5.67007919106757,5.15252495288054,5.26884961828606,5.08334434997769,4.9683519368058,5.39226988687031,5.72723601310658
UBE2G2,5.9686987990337,5.65001789394097,5.61396681395898,5.42337847903569,5.78214027170163,5.9074050657159,6.06598537320598,5.93414177966885,5.94116286957914,5.71659119930181,5.90134902671514,5.91438116641724
UBE2H,5.76878577590491,5.89935237033718,5.77363713255891,5.71975261404986,6.15137256528899,6.97908393593822,5.67786359094611,5.80743039625624,5.78579262661552,6.07631230616001,6.59831226734715,7.11248128899994
UBE2I,4.72559971904116,4.7919998658243,4.68156104937887,4.4276041085265,4.67444286174842,4.92203811903385,4.89699449846061,4.91116041996456,4.85749251421109,4.91521402581146,4.96625318929939,4.83962668460025
UBE2J1,5.47923779805608,5.52670766673461,5.72875204135048,5.83673289764952,5.44451601941085,5.59436994192239,5.60417385807731,5.61520896945779,5.69137291387557,5.56926921661808,5.66203875600863,5.76372202772958
UBE2J2,4.99766931365443,5.22349866311958,4.92784517397585,4.72593762845728,5.06435960105621,5.63427004813734,5.14684522434266,5.41776807941846,5.29212641081531,5.0660285887884,5.2194595077278,5.50580975681657
UBE2K,5.79351561113106,5.81341145334073,5.75390053266166,5.61440220394344,5.7575100177253304,6.23373365885782,5.90141557938801,5.93713593396384,5.92276805912838,5.77781382572115,5.99263068021273,6.25541335656459
UBE2L3,6.19789522638865,6.19369804680499,6.11626283272165,6.04904597329071,6.40752571295018,6.10517171659853,6.1711899952265,6.38216675593449,6.37540911915701,6.3741483879100604,6.49454695774048,6.15249163124894
UBE2L5,1.58496250072116,1.58496250072116,1.63692524702836,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.64340503799213,1.61176230841635,1.58496250072116,1.62379182955479,1.6076530953409
UBE2L6,6.43014566643731,6.63035496999137,6.68000101598084,6.76694474021805,7.97991536568464,7.60325633154731,6.49529510043479,6.47605601351733,6.43898838764931,6.69347742804615,6.6858819005723,7.24588657932704
UBE2M,6.34834152350005,6.61860760231555,6.36549817805606,6.38005100210635,6.47788575503244,7.13874622487986,6.5139224855028,6.60943130561186,6.66012537214093,6.36308964599176,6.47342264526967,7.41193917735264
UBE2N,4.6539626929851,4.62777068799163,4.4156583215853,4.22906791246461,4.52462238213491,4.37302582235404,4.71320581117376,4.74796745803513,4.76542077336057,4.57166115768833,4.70049473089945,4.29168991252363
UBE2NL,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.62635870491934
UBE2O,4.06286650418874,4.20951725360549,4.04170649571619,3.85210874014196,4.02110094333271,4.27415441589582,4.37065723488643,4.33930526634182,4.35494891096799,3.97674199814849,4.1256139751427,4.44107081616238
UBE2Q1,5.54987070992712,5.76956048601488,5.57515972402661,5.53316716078943,5.78500968181568,6.26193796509573,5.70099248739249,5.79887081767994,5.7109158201664,5.75267767826259,5.87868225259649,6.2452211216008
UBE2Q2,3.31079648979222,3.2708257889072,3.22246086446324,3.3045348872446,3.38610748358884,4.21456265022045,3.54743586084669,3.6890072472819,3.40695765672517,3.83896403416294,4.18039382508243,4.61790028015676
UBE2Q2L,1.58496250072116,1.69697136476859,1.58496250072116,1.58496250072116,1.93102406129229,1.58496250072116,1.6942795206818,1.58496250072116,1.58496250072116,1.58496250072116,1.66848152869286,1.85734199189384
UBE2QL1,1.85176022199699,1.71342851098836,1.76052010697471,1.78706875876204,1.62938725697775,1.83520035310999,1.88011768264439,1.70046496139904,1.65157470861594,1.70543484376177,1.71754429980506,1.99378950678843
UBE2R2,5.45927335607869,5.5979368097937,5.54840017116051,5.47534705975023,5.88639658636144,6.49598584840565,5.53979916362318,5.74675755114499,5.64579487600581,5.64468786916954,6.06563379268992,6.59554182769732
UBE2S,3.99361299500887,4.11114744301232,4.12109376811692,3.90025628954221,4.05666777999022,4.65459621391996,3.97042399173969,4.25009464428433,4.081966051385,4.30820748771757,4.11782383562307,4.54250440859907
UBE2T,3.13245873807958,3.00460379265878,3.19676574805963,3.35330131464217,2.93788224652904,3.4088035284951,3.3894557138686,3.33656104939925,3.53473301170197,3.79761971879092,3.38130193685121,3.2602047623599
UBE2U,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
UBE2V1,6.42882183796131,6.3536946262222,6.38274906916728,6.22906481061035,6.41842779735092,6.48592329664353,6.5460877271724,6.53418428111313,6.68331785993783,6.70855365931955,6.85851485489022,6.49558735470398
UBE2V2,4.39571899743836,4.30449894177515,4.27708087631143,4.22933925522808,4.30649310220951,4.81393672145528,4.36097225777179,4.43302422217431,4.44148402420523,4.3611379213091,4.51340088017029,4.87241740346352
UBE2W,3.11645727883861,3.16099053854425,3.0589038237602,3.14001661701997,3.28540807233026,3.78833014773228,3.22733407651479,3.20474568878061,3.07723418612426,3.2830783729893,3.60625702107064,3.88250857213066
UBE2Z,6.03807555162515,6.3421877163454,6.0922657728343,5.84358953392056,6.39158184030582,6.83670753838007,6.14484038696756,6.47461848358698,6.26350913494899,6.33763705231049,6.5065771098431,6.76084642466511
UBE3A,4.14238850761028,4.10433688010251,4.11766599818377,3.89933380281956,3.97653787603481,4.76488789401861,4.20079130820915,4.22194553563417,4.1105186326095,4.01333233057569,4.31676854406633,5.01224351703561
UBE3B,3.83844109308424,3.94828297781814,3.782526107712,3.78128821992905,4.06591688549956,4.20983357591249,3.76648308421406,3.91132590534331,3.84780468980206,3.97426877951656,4.29225260871771,4.26822736166317
UBE3C,6.04706664957038,6.17563531320924,6.05169564614324,5.95484405218991,6.14911841329902,6.26477663373995,6.04909565162173,6.33455365959186,6.27223408986903,6.18312958877827,6.50917112430493,6.3866925550526
UBE3D,1.92235109055719,2.09043900321272,1.95963971210349,1.88332354943118,1.92010879988829,2.1447744150602,1.92586530049237,2.00869816212859,2.07038542137709,2.04221259373457,1.97426378601871,2.24322538109461
UBE4A,5.34218515121094,5.1302822617151,5.28495673535273,4.97347154056041,5.0634962708918,5.65369327914105,5.44849658792659,5.34966946783433,5.36696037234919,5.06269655592161,5.43391089351465,5.87740211934724
UBE4B,4.40541007976516,4.53678070642901,4.63346521881076,4.52627433979948,4.42134474257256,4.48431426858203,4.44217461528038,4.67538438241047,4.67907266227047,4.65570321819279,4.95457256866162,4.9138930756355
UBFD1,4.63499818995987,4.70269425230474,4.68398103833528,4.80898994413431,4.96303109454884,5.34923460409216,4.71488031798862,4.83369553503665,4.96719048928229,5.16871400733553,5.33788917710881,5.461308215147
UBIAD1,4.47955683100977,4.52104303733763,4.28975764894452,3.8467068500875,4.14270784804253,5.10745831912999,4.53042983154162,4.65520401099642,4.60663160021696,4.05127180957647,4.44277409088653,5.14057292974441
UBL3,5.87426351924897,6.04145051303724,6.00121513407235,5.94626800338162,5.69232596930215,6.06900683782538,5.93636919511487,6.17684159469471,5.92517647876252,5.89557535185542,6.2071889977343,6.2391232554292
UBL4A,5.46139224293676,5.52768840579877,5.44279566895879,5.549453145508,5.78801821394319,6.04675992063475,5.63629931949679,5.77562776105979,5.83690318725446,5.68549166348841,5.9108353728985,6.26154149207803
UBL4B,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
UBL5,8.06679186639044,8.12059520314369,7.93787490291743,8.05251637487018,8.43474633249306,8.3083013709665,8.04375690628248,8.10868279403866,8.23020498588714,8.45363263428977,8.49685090465367,8.31054478201057
UBL7,4.93046416288171,5.09698638329963,4.82143406012697,4.81457593136122,4.93080769364844,5.27342104600952,5.07448590804223,5.1024081500693,5.00113040495553,5.25734815382492,5.29911401378959,5.66254255483125
UBLCP1,4.74180787561316,4.67749986550423,4.5277963421297,4.49444188692179,4.6420470542302,5.14345522441025,4.77537114216468,4.92408586596022,4.83976875459787,4.75288535494554,4.88101845908492,5.13520331992336
UBN1,4.20612339750962,4.45110724270983,4.35597700729831,4.25495295824074,4.50792167034732,5.34338719407379,4.41970440851515,4.74290290076094,4.62129408961234,4.43825932485337,4.63633803101709,5.33677816922854
UBN2,2.57564026185908,2.41922599074672,2.64082356237058,2.45843734525434,2.34974788685154,2.73909198130734,2.48077570062331,2.44900614411405,2.42041231116245,2.39613561750744,2.53463069079691,2.83843425548973
UBOX5,2.71839169767276,2.39660972334487,2.61655661692983,2.4505555097675,2.7203098702609,3.08759566055529,2.8369695956167,2.58264538399407,2.53356622582762,2.66284162498474,2.75672781155998,3.44711743619262
UBP1,5.78797205397237,5.97292203290395,5.8193814114389,5.62041570716815,6.00776847082241,5.84048498615782,5.96266335776967,6.31718978715356,6.07296395090113,6.16896137450184,6.30912261160058,5.77061736125932
UBQLN1,6.89345634378815,6.87245950958882,6.84697062362295,6.53728528024585,6.86534267528297,7.56562822752867,6.92468396705551,7.03547889722492,6.89887791660326,6.74992348777639,7.18007648892395,7.65462455835227
UBQLN2,5.10335962259037,5.07508067885646,4.9121946677986,4.84823709983184,4.96885823274811,5.54788656133428,5.27315745870364,5.4274211720062,5.09195738830645,5.19748559649816,5.36403821216327,5.71332726351529
UBQLN3,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
UBQLN4,5.50966744906727,5.42407313832281,5.37489136929149,5.14743829202922,5.61833800557723,6.09519472574833,5.66445487434626,5.79802431481689,5.81136498399738,5.72185623223473,5.92759039220879,6.22377319771635
UBQLNL,1.61205506138297,1.8373805300898,1.70432563296192,1.64167761204126,1.9214143782899,1.66755235222097,1.7467053648825701,1.66676362681218,1.73009938729458,1.80225123974922,1.742638099997,1.80411122083196
UBR1,3.69282225034973,3.49143684247779,3.60186758106915,3.58922789770522,3.66683850985029,3.99045711651725,3.59637565265054,3.72752248631157,3.67769615957468,3.8173880886615,3.96163117565619,4.21059966313769
UBR2,4.43792422912617,4.42910073953118,4.31564398466092,4.09058263812028,4.40598614637642,4.5770739383982,4.23607871271771,4.3899901255341804,4.26821553092562,4.3155459008695,4.4579055621072,4.61359216800869
UBR3,4.29563310623223,4.27141535724549,4.33785469943554,4.07440057123798,4.09997109635184,4.66200940666463,4.30703452873252,4.43720758437435,4.31788070751506,4.13107866455946,4.509622193841,4.95260737801794
UBR4,5.36662552244026,5.36954707837459,5.38523640329262,5.10259677970456,5.43553866121039,5.8257681616661,5.41859725147685,5.45085382222442,5.45175494917254,5.35373519642662,5.61192110595114,6.07764328290975
UBR5,4.59188723520736,4.64534452206004,4.5617888568184,4.46705255677751,4.35597535834158,5.02215647327581,4.63622266094004,4.70951018988323,4.72885502633924,4.60243367656545,4.71169036360964,5.08607133512782
UBR7,4.09902342697889,4.02871985461419,4.01693656771858,4.03617734431983,4.08333437708933,4.16295224761602,3.95528737095858,4.03293801267409,4.3025327037329,4.1169304036483,4.2592679601548,4.28334416252594
UBTD1,4.2390503914174,4.11114296316337,4.02339516170705,4.37684319146015,4.8724307791169,4.85205778835382,4.47909623817576,4.473800445712,4.66180864092563,4.70154004466736,4.8313849998616,4.93258060064012
UBTD2,4.4858248085552,4.47136473668152,4.32246672710886,4.22965893661037,4.74261771753324,5.0713232638696,4.61789653391718,4.808235074799,4.62376877358761,4.70140172965911,5.06409796489255,4.885219327892
UBTF,4.56312235881181,4.74520896068799,4.65272687890924,4.5617511462794,4.85343725535755,4.83468137461109,4.99189849519424,5.14667050676608,5.11078603692303,4.99538534858281,5.04611990089511,4.98581338430739
UBTFL1,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
UBXN1,6.82829108865936,6.69426684940956,6.63184630305278,6.43325137959313,6.87738930528677,7.48267869350228,6.70287676070537,6.76705915941882,6.84883304203968,6.72574918952998,7.05858485070265,7.63072905343258
UBXN10,2.61275756921578,2.46808328961537,2.46870996711785,3.08917539067063,1.95322049920233,1.82797592140367,2.38892268490947,1.92573490297648,2.21654905902032,2.12499387679178,1.86366981022266,1.82321394685502
UBXN11,3.15638008170644,2.8379588881063,2.65718785249472,2.60655500909682,2.90666112798652,2.94625061332152,3.09491933426975,2.87063842328578,3.0541241491596,3.01006948582884,3.04597192670466,3.17886301516852
UBXN2A,3.38334996012016,3.44310329153591,3.44745338165521,3.27566803971767,3.5790407990012,4.03107914893715,3.47435278718304,3.59226714853511,3.6286445036169,3.6446388745997,3.83931656703001,4.06095441334702
UBXN2B,3.70259941450754,3.9285564351432,3.78256785617104,3.70367459215057,4.03950869282279,5.04215619979744,3.78131485978484,3.95998399385955,3.8218955437137,4.03757924999205,4.41418746074814,5.22460790537002
UBXN4,6.6204499868347,6.63351629127221,6.76504077928691,6.62347883456312,6.51553206994948,7.04785458416295,6.66721477596055,6.64459679901345,6.68395100954245,6.69333192809336,6.92557743877171,7.23335390911685
UBXN6,6.96200012689214,7.03941167885599,6.964868718863,7.05535650156984,7.16548314986318,7.76566156879249,6.98434636581182,7.18548238757977,7.13302232398867,7.29628083431503,7.4545177411616,7.8645143390658
UBXN7,3.26816719938038,3.16878247787671,3.11004575776914,3.00439949294632,3.0123340847498,3.91079326515034,3.34693689805269,3.11799768520222,3.06548349369585,3.1877293838942,3.37831883699035,4.04000314814071
UBXN8,4.41848481589146,4.32230291342547,4.52712212260458,4.19167227972815,4.61078942672509,4.86939801282023,4.40045462927344,4.41330631897661,4.58546632409001,4.54886330772826,4.91561118889062,4.96577009680613
UCHL1,3.55553978181607,3.7712596856964,3.4026223318277,3.68970341318423,3.9953333685651,5.5017898240278,3.82410099065056,3.80124483274253,3.92442342355179,3.79518019209942,4.81361832213377,6.01038894288744
UCHL3,6.53259583651887,6.34387078031936,6.43169116336434,6.10166960786021,6.42114956985887,6.71284860918039,6.58551151624648,6.50656877803593,6.58564269166088,6.48928256451673,6.45412363812455,6.45153017802778
UCHL5,4.5155577491106,4.25610598577675,4.19228070514112,4.13755819397053,4.19598921818078,4.51101653819681,4.49070316566352,4.47067054015424,4.47087837979031,4.21000377928284,4.26619567194065,4.53759390266298
UCK1,4.70825520045099,4.86878804324525,4.87466002015287,4.69935175035235,5.16957489603034,5.75403645267601,4.68726848392861,4.94413850136894,4.93694336508285,4.88010516453716,5.2382164045546,5.7181668604456
UCK2,4.2544999679505,4.219890744895,4.20585326925034,3.90425654864466,4.14827159379161,4.65020801318357,4.51866592331105,4.65395480815141,4.5092799699927,4.33051459147901,4.56440178411886,4.65259148310049
UCKL1,4.85271818222501,4.71159849692034,4.59100298560456,4.52739221244784,4.94549527530096,5.3215214209136,4.770586392541,4.51390996120656,4.67195585258145,4.575161813349,5.02643148127415,5.44200344659016
UCMA,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
UCN,2.16643520196725,2.26920784938925,1.90799114286701,1.84127543501055,2.65794638212363,2.93134792844788,2.11482157839581,1.94435621778666,2.32235808815208,1.70396705109494,2.04265142445539,3.05950868541862
UCN2,1.58496250072116,1.6236050259708,1.6233177448215,1.64396647874082,1.68036896887633,1.68124048060874,1.65938428186679,1.58496250072116,1.69952419569377,1.61787924306095,1.6416594296626,1.74388995492182
UCN3,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
UCP1,1.58496250072116,1.58496250072116,1.58496250072116,1.67369197862952,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.62467183932178,1.58496250072116,1.58496250072116,1.58496250072116
UCP2,3.09301940136455,3.499039484045,3.54083402337866,4.11294217043766,1.73726387346567,1.70171873287437,3.26963344805505,3.4828072918294,3.57698806347736,3.54971816374426,1.73572305902813,1.66479887078596
UCP3,1.71833212933524,1.69080276033297,1.67304472198025,1.65366670609416,1.73096738281988,1.61565362038121,1.73725256958851,1.62534558168476,1.6923124000368,1.6458978873074,1.59841175354747,1.58496250072116
UEVLD,4.10503351118873,4.37203922099746,4.21109926673461,4.1972316277253,4.31183966097505,4.81600287016565,4.23483704297035,4.32849476018376,4.39018396533822,4.38763598153692,4.49814322664622,4.61937772109435
